ifam,ID,Age13
bd1756,4,13.38942987
bd1782,1,13.10700091
bd1782,4,13.12739847
bd1841,1,12.8881472
ga0004,1,13.29856767
ga0004,4,13.29856738
ga0063,1, 
ga0063,4, 
ga0122,1,13.40451745
ga0122,4,13.40451745
ga0144,1,13.24931795
ga0144,4,13.23748726
ga0155,1,13.27173369
ga0155,4,13.27172193
ga0225,1,13.26833479
ga0225,4,13.46076882
ga0306,1,13.22776789
ga0306,4,13.2293849
ga0332,1,13.62080767
ga0332,4,13.62080767
ga0354,1,13.2329359
ga0354,4,13.23340077
ga0376,1,13.41820671
ga0376,4,13.41820671
ga0472,1,13.19122069
ga0472,4,13.19145604
ga0483,1,13.28699277
ga0483,4,13.27422161
ga0505,1,13.34808674
ga0505,4,13.66533396
ga0542,1,13.13532921
ga0542,4,13.13134345
ga0564,4,13.41063772
ga0586,1,13.26810657
ga0586,4,13.2958519
ga0645,1,13.46027917
ga0645,4,13.46016509
ga0660,1,13.18920783
ga0660,4,13.22218993
ga0682,1,13.38895036
ga0682,4,13.39168904
ga0704,1,13.32999582
ga0704,4,13.25780262
ga0730,1,13.26386978
ga0730,4,13.22819029
ga0741,1,13.47104289
ga0752,1,13.42709262
ga0752,4,13.39369863
ga0774,1,13.19751993
ga0774,4,13.19738732
ga0785,1,13.25717421
ga0785,4,13.2139574
ga0844,1,13.39665694
ga0844,4,13.36683062
ga0855,1,13.18145974
ga0855,4,13.27866096
ga0903,1,13.23313414
ga0903,4,13.19555866
ga0962,1,13.27343296
ga0962,4,13.24909854
gd1021,1,13.39768633
gd1021,4,13.60164271
gd1032,1,13.41594538
gd1043,1,13.25129484
gd1043,4,13.3094221
gd1113,1,13.25406444
gd1113,4,13.25427399
gd1161,1,13.29800948
gd1231,1,13.12525667
gd1231,4,13.12525667
gd1264,1,13.28952772
gd1264,4,13.28952772
gd1290,1,13.1996893
gd1290,4,13.20073127
gd1382,1,13.64898237
gd1382,4,13.652303
gd1441,1,13.23331597
gd1441,4,13.18961103
gd1463,1,13.15872975
gd1463,4,13.15882089
gd1533,1,13.1944523
gd1533,4,13.18965685
gd1581,1,13.27163488
gd1581,4,13.27263002
gd1765,1,13.783214
gd1765,4,13.78322246
gd1872,1,13.32663137
gd1872,4,13.3257397
gd1916,1,13.09030446
gd1916,4,13.09038751
gd1942,1,13.09889966
gd1942,4,13.0988591
gf2034,1,13.10232055
gf2034,4,13.10191333
gf2082,1,13.19427786
gf2082,4,13.23269906
gf2093,1,13.27696789
gf2093,4,13.27788286
gf2200,1,13.14820072
gf2200,4,13.14557888
gf2222,1,13.15839345
gf2222,4,13.76394859
gf2314,1,13.62354552
gf2314,4,14.06160164
gf2336,1,13.26209208
gf2340,1,13.04042415
gf2340,4,13.03903979
gf2395,1, 
gf2395,4, 
gf2513,1,13.05771466
gf2513,4,13.05766427
gf2524,1,13.21733262
gf2535,1,13.33668961
gf2535,4,13.33893937
gf2594,1,13.24962389
gf2594,4,13.24604061
gf2631,1,13.21644938
gf2631,4,13.2053647
gf2686,1,13.42642026
gf2686,4,13.42642026
gf2690,1,13.09072933
gf2690,4,13.12421448
gf2734,1,13.5175501
gf2734,4,13.05731716
gf2756,1,13.52886788
gf2756,4,13.49839015
gf2760,1,13.05502808
gf2760,4,13.05432821
gf2793,1,13.045859
gf2793,4,13.045859
gf2804,1,13.53956911
gf2804,4,13.53998767
gf2826,1,13.06819872
gf2826,4,13.06954639
gf2863,1,13.12635166
gf2874,1,13.24605017
gf2874,4,13.23849104
gf2922,1,13.09877674
gf2922,4,13.12384218
gf2933,1,13.13560689
gf2933,4,13.13476329
gf2955,1,13.14829863
gf2955,4,13.46019751
gf2966,1,13.10097821
gf2966,4,13.10082018
gf2992,1,13.10179244
gf2992,4,13.10199521
gi3014,1,13.27650449
gi3014,4,13.20284036
gi3036,1,13.20389637
gi3036,4,13.20384807
gi3073,1,13.20261351
gi3073,4,13.2023959
gi3132,1,13.17325522
gi3132,4,13.17335998
gi3143,1,13.24909755
gi3143,4,13.31724352
gi3154,1,13.21327683
gi3154,4,13.23833042
gi3191,1,13.16182298
gi3191,4,13.15341937
gi3202,1,12.91170431
gi3202,4, 
gi3261,1,13.53374233
gi3261,4,13.53376784
gi3272,1,13.48480458
gi3272,4,13.48487318
gi3305,1,13.4082363
gi3305,4,13.43507516
gi3342,1,13.44114036
gi3342,4,13.43293229
gi3364,1,13.05723632
gi3390,1,13.06382707
gi3390,4,13.55928341
gi3412,1,13.09036384
gi3412,4,13.07648516
gi3460,1,13.5723606
gi3460,4,13.57498229
gi3504,1,13.26214921
gi3504,4,13.30869268
gi3574,1,13.10438164
gi3574,4,13.10431329
gi3611,4,13.32590682
gi3622,1,13.23575202
gi3622,4,13.23784388
gi3633,1,13.1509341
gi3633,4,13.1537488
gi3681,1,13.43271966
gi3681,4,13.44475201
gi3725,1,13.49070633
gi3725,4,13.42495149
gi3773,1,13.41273101
gi3773,4,13.41273101
gi3784,1,12.95710029
gi3784,4,12.95709633
gi3913,1,13.38118624
gi3913,4,13.38123039
gi3935,1,13.64084075
gi3935,4,13.84333992
gm4064,1,13.10690249
gm4064,4,13.10689751
gm4112,1,13.22542177
gm4112,4,13.82176287
gm4134,1,13.44049874
gm4145,1,13.71766354
gm4145,4,13.72350968
gm4204,1,13.3641634
gm4204,4,13.36998463
gm4263,1,13.03601316
gm4263,4,13.06722511
gm4274,1,13.86626325
gm4274,4,13.86610639
gm4300,1,13.20501942
gm4300,4,13.20592789
gm4322,1,13.04887374
gm4322,4,13.06321827
gm4333,1,13.26938899
gm4333,4,13.26888832
gm4344,1,13.15649679
gm4344,4,13.15925964
gm4436,1,13.27090945
gm4484,4,13.29709956
gm4646,1,13.18601107
gm4646,4,13.16478325
gm4661,1,13.67008898
gm4661,4,13.67008898
gm4694,1,13.33444368
gm4694,4,13.33146088
gm4716,1, 
gm4716,4, 
gm4742,1,13.41463578
gm4742,4,13.32095086
gm4753,1,13.65092402
gm4753,4,13.65092402
gm4786,1,13.21959861
gm4786,4,13.22122034
gm4790,1,13.20523186
gm4790,4,13.2050033
gm4834,1,13.13983735
gm4834,4,13.14063297
gm4845,4,13.29950041
gm4963,1,13.24362002
gm4974,1,13.25851396
gm4974,4,13.26951096
gm4985,1,13.51676934
gm4985,4,13.51676934
go5000,1,13.42154929
go5000,4,13.43590089
go5022,1,13.19735227
go5022,4,13.17287034
go5092,1,13.27981358
go5092,4,13.27926943
go5162,1,13.47653114
go5162,4,13.47929887
go5184,1,13.47043261
go5184,4,13.470407
go5195,1,13.43302513
go5195,4,13.44949711
go5210,1,13.45792437
go5210,4,13.55021298
go5254,1,13.41274156
go5254,4,13.15556202
go5265,1,13.60297729
go5265,4,13.6030907
go5313,1,13.2471301
go5313,4,13.24940084
go5350,1,13.90025144
go5523,1,13.312758
go5523,4,13.31143059
go5534,4,13.92536121
go5560,1,13.76421471
go5560,4,13.33737417
go5593,1,13.0856915
go5593,4,13.12658165
go5696,1,13.36650043
go5696,4,13.36672938
go5711,4,13.35094909
go5744,1,13.40824027
go5744,4,13.44945899
go5781,1,13.12354834
go5781,4,13.12355458
go5792,1,13.1538283
go5792,4,13.15458539
go5803,1,13.38632922
go5803,4,13.38604041
go5814,1,13.05439054
go5814,4,13.17770112
go5836,1,13.26081451
go5836,4,13.26599387
go5965,1,13.51565626
go5965,4,13.50699793
go5976,1,13.19491438
go5976,4,13.19477194
gp6024,1,13.31742246
gp6035,1,13.1616961
gp6105,1,13.25708394
gp6105,4,13.26556224
gp6142,1,13.10143547
gp6142,4,13.10122082
gp6164,1,13.55783155
gp6164,4,13.38377234
gp6175,1,13.3203775
gp6190,1,13.1921237
gp6190,4,13.1921244
gp6212,4,13.26906961
gp6223,1,13.17501201
gp6223,4,13.17501081
gp6256,1,13.60337383
gp6256,4,13.60350103
gp6260,1,13.45746232
gp6326,4,13.72056842
gp6433,1,13.3890043
gp6492,1,13.51840498
gp6492,4,13.51899409
gp6540,4,13.29940049
gp6562,1,13.18910402
gp6562,4,13.28486371
gp6584,1,13.72625722
gp6606,1,13.24024641
gp6606,4,13.24024641
gp6702,4,13.44081771
gp6783,1,13.07709794
gp6783,4,13.07719728
gp6794,1,13.36490636
gp6805,4,13.45256423
gp6842,1,13.13739137
gp6842,4,13.13773899
gp6853,1,13.3913251
gp6853,4,13.42391814
gp6864,1,13.35361992
gp6864,4,13.35311377
gp6875,1,13.4053101
gp6875,4,13.36973344
gp6901,1,13.09611539
gp6901,4,13.14299836
gp6912,1,13.33754034
gp6912,4,13.3068722
gp6945,1,13.02996885
gp6945,4,13.03030009
gp6960,1,13.48239936
gp6960,4,13.79430625
gp6982,1,13.7095653
gp6982,4,13.70956895
gp6993,1,13.27378641
gp6993,4,13.48740383
gs7004,1,13.13156463
gs7004,4,13.14337145
gs7026,1,13.35653567
gs7026,4,13.3429397
gs7111,1,13.26857188
gs7111,4,13.27202636
gs7122,1,13.06296946
gs7122,4,13.06290215
gs7133,1,13.35093052
gs7133,4,13.69339671
gs7166,4,13.77409347
gs7170,1,13.3698537
gs7170,4,13.3706882
gs7192,1,13.15438411
gs7203,1,13.40295194
gs7203,4,13.40304098
gs7225,1,13.24085878
gs7225,4,13.24086017
gs7240,1,13.04385454
gs7240,4,13.0518048
gs7295,1,13.49283117
gs7295,4,13.49280116
gs7310,1,13.08827908
gs7310,4,13.09080618
gs7332,1,13.16551236
gs7332,4,13.16997877
gs7380,1,13.28241824
gs7413,4,13.67580947
gs7450,1,13.58247775
gs7450,4,13.41546886
gs7461,1,13.36657563
gs7461,4,13.36656983
gs7472,1,13.35616999
gs7472,4,13.45722945
gs7553,1,13.25586638
gs7553,4,13.25518122
gs7564,1,13.27928939
gs7564,4,13.33385061
gs7634,1,13.26497474
gs7634,4,13.26524942
gs7660,1,13.64010102
gs7660,4,13.64010283
gs7682,1,13.0221109
gs7682,4,13.02189153
gs7693,1,13.10725784
gs7693,4,12.96445484
gs7715,1,13.46201232
gs7715,4,13.46201232
gs7752,1,13.21102847
gs7822,1,13.2078455
gs7855,1,13.15916806
gu8010,1,13.35100226
gu8010,4,13.80280836
gu8021,4,13.71484375
gu8043,1,13.34501537
gu8043,4,13.03955947
gu8102,1,13.53045859
gu8102,4,13.62080767
gu8216,4,13.05531336
gu8231,1,13.06090235
gu8231,4,13.27172171
gu8264,1,13.29072445
gu8264,4,13.29302789
gu8404,1,13.36697448
gu8415,1,13.06597159
gu8415,4,13.1150867
gu8452,1,13.24117886
gu8452,4,13.24201194
gu8463,4,13.78908006
gu8474,1,13.1839324
gu8474,4,13.498542
gu8485,1,13.77960301
gu8485,4,13.77960301
gu8496,1, 
gu8496,4,13.47570157
gu8581,1,13.32238193
gu8581,4,13.32238193
gu8592,1,13.11917903
gu8592,4,13.11590536
gu8636,1,13.09370681
gu8636,4,13.07998159
gu8710,1,13.81069647
gu8710,4,13.80780408
gu8743,1,13.49121039
gu8743,4,13.49144026
gu8776,1,13.00858662
gu8776,4,12.94844985
gu8780,1,13.23397403
gu8780,4,13.19287509
gu8791,4,13.20636816
gu8850,1,13.05488516
gu8850,4,13.05497557
gu8916,1,13.16656831
gu8916,4,13.16679529
gu8942,1,13.88958958
gu8942,4,13.88169056
gu8953,1,13.03556912
gu8953,4,13.04185109
gu8964,1,13.60246986
gu8964,4,13.33140568
gw9056,1,13.0585053
gw9056,4,13.05324803
gw9060,1,13.02274809
gw9060,4,13.01121575
gw9082,1,12.90398731
gw9082,4,12.90488377
gw9130,1,13.21380628
gw9152,4,13.16519485
gw9233,1,12.9536961
gw9281,1,13.293201
gw9281,4,13.29308686
gw9314,1,12.9920294
gw9314,4,12.99222219
gw9362,4,13.88821891
gw9384,1,12.88988716
gw9384,4,12.93393256
gw9395,1,13.31727181
gw9395,4,13.52872772
gw9421,1,13.09891858
gw9421,4,13.101291
gw9465,1,13.57294845
gw9465,4,13.59675539
gw9476,4,13.15386905
gw9480,1,13.51816263
gw9480,4,13.55069882
gw9502,1,13.42915811
gw9502,4,13.44558522
gw9535,1,12.98946735
gw9535,4,12.99148459
gw9546,1,13.18411061
gw9546,4,13.04902562
gw9550,1,12.97275335
gw9550,4,12.92633654
gw9594,1, 
gw9594,4, 
gw9616,1,12.92129858
gw9616,4,12.92132792
gw9620,1,12.96721367
gw9620,4,12.97006689
gw9653,1,13.44649897
gw9653,4,13.42494188
gw9712,1,12.97030709
gw9712,4,12.97026054
gw9745,1,12.99708679
gw9745,4,12.98632694
gw9771,1,13.91458679
gw9771,4,13.90627716
gw9933,1,13.20058224
gw9933,4,13.20058392
gw9944,4,13.41273101
gw9981,1,13.72025281
ha0014,1,13.29878901
ha0014,4,13.29878698
ha0073,1,13.55346417
ha0073,4,13.68860522
ha0095,1,13.03093096
ha0095,4,13.03520851
ha0110,1,13.38274688
ha0110,4,13.8618798
ha0180,1,13.36466636
ha0180,4,13.36454334
ha0213,1,13.12588159
ha0213,4,13.12580469
ha0235,4,13.56703517
ha0515,1,13.31819093
ha0515,4,13.31516845
ha0552,1,13.6990608
ha0552,4,13.69834737
ha0666,1,13.19179998
ha0666,4,13.19194771
ha0703,1,13.09606225
ha0762,1,12.95304364
ha0762,4,12.95332551
ha0832,1,13.21586261
ha0832,4,13.20872696
ha0876,1,12.92112851
ha0876,4,12.88545045
ka0034,1,13.36458688
ka0034,4,13.37327661
ka0093,1,13.07692534
ka0174,1,13.06517581
ka0174,4,13.05736691
ka0200,1,13.15651745
ka0200,4,13.15753879
ra0010,1,13.48851228
ra0010,4,13.48783555
ra0032,1,12.85296857
ra0032,4,12.85264763
ra0076,1,13.82723135
ra0080,1,13.46480467
ra0124,1,13.42642026
ra0124,4,13.42642026
ra0135,1,13.16807457
ra0135,4,13.16818224
ra0146,1,13.30391988
ra0146,4,13.3040889
ra0216,1,13.0827517
ra0216,4,13.0190133
ra0242,1,13.37815084
ra0242,4,13.37973607
ra0264,1, 
ra0264,4,13.45379877
ra0286,1,13.36325636
ra0286,4,13.37003131
ra0323,1,13.66240791
ra0334,1,13.89207094
ra0334,4,13.8374474
ra0382,1,13.71523338
ra0382,4,13.71228151
ra0415,1,13.42945661
ra0415,4,13.65206622
ra0441,1,13.82235693
ra0441,4,13.44674411
ra0463,1,13.38928762
ra0463,4,13.38930796
ra0485,1,13.28807805
ra0485,4,13.28618656
ra0544,1,13.27200259
ra0544,4,13.2711942
ra0566,1,13.75333476
ra0566,4,13.4132294
ra0625,1,13.50407661
ra0625,4,13.5091969
ra0636,1,13.24136062
ra0640,1,13.53748102
ra0640,4,13.54362021
ra0706,1,13.33718448
ra0706,4,13.33453707
ra0754,1, 
ra0754,4,13.42915811
ra0765,1,13.32349833
ra0765,4,13.30135907
ra0813,4,13.40876835
ra0824,1,13.56995513
ra0824,4,13.57240056
ra0850,1,13.58353189
ra0850,4,13.66277781
ra0883,1,13.29226557
ra0883,4, 
ra0975,1,13.21684178
ra0975,4,13.21664312
rd1001,1,13.09324511
rd1001,4,13.09324451
rd1126,1,13.32370294
rd1126,4,13.32369638
rd1211,1,13.07469503
rd1211,4,13.07471189
rd1233,1,13.50709759
rd1233,4,13.46872354
rd1314,1,13.33059548
rd1314,4, 
rd1395,1,13.41546572
rd1395,4,13.67938617
rd1406,1,13.31143053
rd1406,4,13.32511978
rd1443,1,13.30988877
rd1465,1,13.37844728
rd1465,4,13.37860896
rd1491,1,13.30498948
rd1491,4,13.47676652
rd1535,1,13.59937315
rd1535,4,13.59988751
rd1550,1,13.39208828
rd1550,4,13.39211835
rd1561,1, 
rd1561,4,13.00205339
rd1620,1,13.53593429
rd1620,4,13.45653662
rd1664,1,13.40850632
rd1664,4,13.54414784
rd1701,1,13.60012213
rd1701,4,13.60294721
rd1734,1,13.05551557
rd1734,4,13.48977448
rd1760,1,13.63815715
rd1760,4,13.26594918
rd1771,1,13.38599428
rd1771,4,13.3920815
rd1782,1,13.30047912
rd1782,4, 
rd1826,1, 
rd1826,4, 
rd1830,1,13.53794883
rd1885,1,13.30194616
rd1885,4,13.29582617
rd1900,1,13.41670064
rd1955,1,13.35658925
rd1955,4,13.40220958
rd1966,1,13.36555945
rd1966,4,13.35614461
rf2095,1,13.12912766
rf2095,4,13.12930613
rf2106,1,13.56719827
rf2106,4,13.58083213
rf2121,1,13.18119369
rf2121,4,13.18112366
rf2176,1,13.17271637
rf2176,4,13.18063421
rf2180,1,13.28730246
rf2180,4,13.28977372
rf2191,1,13.3691796
rf2191,4,13.36916847
rf2246,1,13.22451685
rf2246,4,13.25209775
rf2331,4,13.74299658
rf2401,1,13.53161498
rf2401,4,13.6084232
rf2460,4,13.41663032
rf2530,4,13.48665298
rf2585,1,13.47404121
rf2585,4,13.45983985
rf2666,1,13.49387831
rf2666,4,13.48845891
rf2670,4,13.33712158
rf2773,1,13.03573367
rf2773,4,13.03574407
rf2946,1,13.27857632
rf2946,4,13.28131417
ri3020,1,13.65639973
ri3020,4,13.65639973
ri3031,1,13.35644276
ri3031,4,13.40515939
ri3182,1,13.28608804
ri3204,1,13.21964278
ri3204,4,13.22036673
ri3344,1,12.91991786
ri3344,4,12.91991786
bd10213,4,13.68727473
bd10331,1,13.50973477
bd10331,4,13.50988291
bd10353,1,13.29168238
bd10353,4,13.30161162
bd10364,1,13.54222035
bd10364,4,13.54218927
bd10375,1,13.8856978
bd10386,1,13.30899327
bd10386,4,13.30898028
bd10412,1,13.78887739
bd10412,4,13.3453146
bd10423,1,13.16693465
bd10423,4,13.74425311
bd10445,1,13.26325278
bd10445,4,13.26405455
bd10460,1,13.42094456
bd10460,4,13.42094456
bd10482,1,13.61944574
bd10482,4,13.62177922
bd10493,1,13.41087342
bd10493,4,13.40888436
bd10515,1,13.58264393
bd10515,4,13.58280928
bd10541,1,13.78627313
bd10541,4,13.78640825
bd10563,1,13.0551169
bd10563,4,13.02734055
bd10596,1,13.50648253
bd10596,4,13.50642761
bd10611,1,13.2169209
bd10611,4,13.21702528
bd10633,1,13.49663083
bd10633,4,13.49654074
bd10655,1,13.8250598
bd10655,4,13.82422475
bd10666,1,13.66563693
bd10666,4,13.66557533
