ifam,ID,Age11
1143,1,11.00163571
1143,4,11.00162595
1148,1,10.91209246
1148,4,10.91209309
1149,1,11.3463565
1149,4,11.34634884
1151,1,11.3746013
1151,4,11.13005089
1153,1,11.17222514
1155,1,11.21423682
1155,4,11.21423682
1158,4,11.7296399
1159,1,11.21888442
1159,4,11.21610953
1161,1,10.87474333
1161,4,10.87474333
1163,1, 
1163,4, 
1164,1,11.30043818
1164,4,11.29776564
1165,1,11.36962123
1165,4,11.36966103
1166,1,10.92562356
1166,4,10.82132935
1167,1,10.80835783
1167,4,10.8107678
1168,1, 
1168,4,11.01163587
1170,1,10.87027173
1170,4,10.85143493
1171,1,10.85152394
1171,4,10.8515003
1175,1,10.82178604
1175,4,10.82101066
1182,1,11.45681975
1182,4,11.45663818
1187,4,11.31065724
1190,1,10.89270553
1190,4,10.88426281
1192,1,10.83022514
1192,4,10.83040352
1193,1,11.13441783
1193,4,11.13445734
1194,1,11.33933651
1194,4,11.3475463
3000,1,11.31948028
3000,4,11.31949809
3001,1,11.33380552
3001,4,11.30593204
3008,4,11.62922656
3009,1,11.34966335
3009,4,11.34992303
3012,1,11.24982888
3012,4,11.22518823
3014,1,11.3716884
3014,4,11.37167563
3015,1,11.2487744
3015,4,11.24877757
3017,1,11.25407632
3017,4,11.25407201
3019,1,11.2408763
3024,4,11.13971237
3026,1,11.24349627
3026,4,11.24347384
3028,1,11.24561602
3028,4,11.24551943
3029,1,11.18784271
3029,4,11.18792456
3030,1,11.17971823
3030,4,11.17454911
3031,1,11.27869797
3033,1,11.17590691
3033,4,11.17590691
3034,1,11.33393119
3034,4,11.20756937
3035,1,11.1688566
3035,4,11.16895822
3038,1,11.43216312
3038,4,11.15291419
3041,4,11.15592694
3045,1,11.33470226
3045,4,11.33470226
3046,1,11.11442328
3046,4,11.11453485
3047,1,11.09447182
3047,4,11.24793267
3048,1,11.16404337
3048,4,11.16384624
3050,1,11.17158041
3050,4,11.17222343
3054,1,11.15811326
3054,4,11.13082006
3056,1,11.30324347
3056,4,11.31447176
3058,1,11.12261075
3058,4,11.12261617
3059,1,11.16042395
3059,4,11.16060008
3064,1,11.25942334
3064,4,11.25723211
3066,1,11.12851643
3066,4,11.12854935
3068,1,11.16078574
3068,4,11.16100267
3070,1,11.29569863
3070,4,11.29569292
3073,1,11.26439397
3073,4,11.26424117
3074,1,11.23215612
3074,4,11.23216918
3075,1,11.10302098
3075,4,11.10299012
3077,1,11.14736457
3077,4,11.14705599
3078,1,11.14096909
3078,4,11.14097926
3083,1,11.14726804
3083,4,11.13068747
3084,4,11.2214971
3085,1,11.23512057
3085,4,11.26014998
3086,1,11.32479523
3086,4,11.3418542
3087,1,11.20217865
3087,4,11.16299002
3088,1, 
3088,4, 
3090,1,11.14202455
3090,4,11.14238801
3096,1,11.27262799
3096,4,11.27285079
3097,1,11.25186928
3098,1,12.14627031
3098,4,12.14600055
3101,1,11.19938043
3101,4,11.19924351
3102,1,11.34658139
3102,4,11.34713293
3103,1,11.26728474
3103,4,11.11239568
3104,1,11.14777584
3104,4,11.14776358
3111,1,11.20764681
3111,4,11.28978354
3116,1,11.314469
3116,4,11.31456277
3123,1,11.1211499
3123,4,11.1211499
3129,1,11.18037224
3129,4,11.18039499
3130,1,11.17483601
3130,4,11.23796084
3136,4,11.30857457
3137,1,11.18526513
3137,4,11.18298308
3139,1,11.2936345
3139,4,11.2936345
3144,1,11.14227501
3144,4,11.13973138
3153,1,11.14712849
3153,4,11.14463109
3155,1,11.37850787
3155,4,11.36755647
3158,1,11.09012124
3158,4,11.0949448
3163,1,11.1298799
3163,4,11.12995076
3167,1,11.1553556
3167,4,11.07872164
3172,1,11.15947981
3172,4,11.15947981
3176,1,11.18518414
3176,4,11.18535272
3187,1,11.18539211
3187,4,11.17107676
3190,1, 
3190,4, 
3191,1,11.05156552
3191,4,11.05157173
