ifam,ID,Age13
39480,1,13.51816263
39480,4,13.55069882
39502,1,13.42915811
39502,4,13.44558522
39531,1,12.98946735
39531,4,12.99148459
39542,1,13.18411061
39542,4,13.04902562
39553,1,12.97275335
39553,4,12.92633654
39593,1, 
39593,4, 
39611,1,12.92129858
39611,4,12.92132792
39622,1,12.96721367
39622,4,12.97006689
39651,1,13.44649897
39651,4,13.42494188
39713,1,12.97030709
39713,4,12.97026054
39742,1,12.99708679
39742,4,12.98632694
39771,1,13.91458679
39771,4,13.90627716
39931,1,13.20058224
39931,4,13.20058392
39942,4,13.41273101
39982,1,13.72025281
40011,1,13.29878901
40011,4,13.29878698
40073,1,13.55346417
40073,4,13.68860522
40091,1,13.03093096
40091,4,13.03520851
40113,1,13.38274688
40113,4,13.8618798
40182,1,13.36466636
40182,4,13.36454334
40211,1,13.12588159
40211,4,13.12580469
40233,4,13.56703517
40513,1,13.31819093
40513,4,13.31516845
40553,1,13.6990608
40553,4,13.69834737
40662,1,13.19179998
40662,4,13.19194771
40702,1,13.09606225
40760,1,12.95304364
40760,4,12.95332551
40833,1,13.21586261
40833,4,13.20872696
40873,1,12.92112851
40873,4,12.88545045
60033,1,13.36458688
60033,4,13.37327661
60091,1,13.07692534
60171,1,13.06517581
60171,4,13.05736691
60200,1,13.15651745
60200,4,13.15753879
80011,1,13.48851228
80011,4,13.48783555
80033,1,12.85296857
80033,4,12.85264763
80073,1,13.82723135
80080,1,13.46480467
80120,1,13.42642026
80120,4,13.42642026
80131,1,13.16807457
80131,4,13.16818224
80142,1,13.30391988
80142,4,13.3040889
80211,1,13.0827517
80211,4,13.0190133
80240,1,13.37815084
80240,4,13.37973607
80262,1, 
80262,4,13.45379877
80280,1,13.36325636
80280,4,13.37003131
80320,1,13.66240791
80331,1,13.89207094
80331,4,13.8374474
80382,1,13.71523338
80382,4,13.71228151
80411,1,13.42945661
80411,4,13.65206622
80440,1,13.82235693
80440,4,13.44674411
80462,1,13.38928762
80462,4,13.38930796
80480,1,13.28807805
80480,4,13.28618656
80542,1,13.27200259
80542,4,13.2711942
80560,1,13.75333476
80560,4,13.4132294
80622,1,13.50407661
80622,4,13.5091969
80633,1,13.24136062
80640,1,13.53748102
80640,4,13.54362021
80702,1,13.33718448
80702,4,13.33453707
80753,1, 
80753,4,13.42915811
80760,1,13.32349833
80760,4,13.30135907
80811,4,13.40876835
80822,1,13.56995513
80822,4,13.57240056
80851,1,13.58353189
80851,4,13.66277781
80880,1,13.29226557
80880,4, 
80971,1,13.21684178
80971,4,13.21664312
81000,1,13.09324511
81000,4,13.09324451
81120,1,13.32370294
81120,4,13.32369638
81211,1,13.07469503
81211,4,13.07471189
81233,1,13.50709759
81233,4,13.46872354
81313,1,13.33059548
81313,4, 
81393,1,13.41546572
81393,4,13.67938617
81400,1,13.31143053
81400,4,13.32511978
81440,1,13.30988877
81462,1,13.37844728
81462,4,13.37860896
81491,1,13.30498948
81491,4,13.47676652
81531,1,13.59937315
81531,4,13.59988751
81553,1,13.39208828
81553,4,13.39211835
81560,1, 
81560,4,13.00205339
81622,1,13.53593429
81622,4,13.45653662
81662,1,13.40850632
81662,4,13.54414784
81702,1,13.60012213
81702,4,13.60294721
81731,1,13.05551557
81731,4,13.48977448
81760,1,13.63815715
81760,4,13.26594918
81771,1,13.38599428
81771,4,13.3920815
81782,1,13.30047912
81782,4, 
81822,1, 
81822,4, 
81833,1,13.53794883
81880,1,13.30194616
81880,4,13.29582617
81902,1,13.41670064
81953,1,13.35658925
81953,4,13.40220958
81960,1,13.36555945
81960,4,13.35614461
82091,1,13.12912766
82091,4,13.12930613
82102,1,13.56719827
82102,4,13.58083213
82120,1,13.18119369
82120,4,13.18112366
82171,1,13.17271637
82171,4,13.18063421
82182,1,13.28730246
82182,4,13.28977372
82193,1,13.3691796
82193,4,13.36916847
82240,1,13.22451685
82240,4,13.25209775
82331,4,13.74299658
82400,1,13.53161498
82400,4,13.6084232
82462,4,13.41663032
82531,4,13.48665298
82582,1,13.47404121
82582,4,13.45983985
82662,1,13.49387831
82662,4,13.48845891
82673,4,13.33712158
82771,1,13.03573367
82771,4,13.03574407
82942,1,13.27857632
82942,4,13.28131417
83022,1,13.65639973
83022,4,13.65639973
83033,1,13.35644276
83033,4,13.40515939
83182,1,13.28608804
83200,1,13.21964278
83200,4,13.22036673
83342,1,12.91991786
83342,4,12.91991786
110211,4,13.68727473
110331,1,13.50973477
110331,4,13.50988291
110353,1,13.29168238
110353,4,13.30161162
110360,1,13.54222035
110360,4,13.54218927
110371,1,13.8856978
110382,1,13.30899327
110382,4,13.30898028
110411,1,13.78887739
110411,4,13.3453146
110422,1,13.16693465
110422,4,13.74425311
110440,1,13.26325278
110440,4,13.26405455
110462,1,13.42094456
110462,4,13.42094456
110480,1,13.61944574
110480,4,13.62177922
110491,1,13.41087342
110491,4,13.40888436
110513,1,13.58264393
110513,4,13.58280928
110542,1,13.78627313
110542,4,13.78640825
110560,1,13.0551169
110560,4,13.02734055
110593,1,13.50648253
110593,4,13.50642761
110611,1,13.2169209
110611,4,13.21702528
110633,1,13.49663083
110633,4,13.49654074
110651,1,13.8250598
110651,4,13.82422475
110662,1,13.66563693
110662,4,13.66557533
