ifam,ID,Age13
1027,1,13.0585053
1027,4,13.05324803
1028,1,13.02274809
1028,4,13.01121575
1029,1,12.90398731
1029,4,12.90488377
1034,1,13.21380628
1036,4,13.16519485
1044,1,12.9536961
1049,1,13.293201
1049,4,13.29308686
1052,1,12.9920294
1052,4,12.99222219
1057,4,13.88821891
1059,1,12.88988716
1059,4,12.93393256
1060,1,13.31727181
1060,4,13.52872772
1062,1,13.09891858
1062,4,13.101291
1066,1,13.57294845
1066,4,13.59675539
1067,4,13.15386905
1068,1,13.51816263
1068,4,13.55069882
1070,1,13.42915811
1070,4,13.44558522
1073,1,12.98946735
1073,4,12.99148459
1074,1,13.18411061
1074,4,13.04902562
1075,1,12.97275335
1075,4,12.92633654
1078,1, 
1078,4, 
1080,1,12.92129858
1080,4,12.92132792
1081,1,12.96721367
1081,4,12.97006689
1084,1,13.44649897
1084,4,13.42494188
1090,1,12.97030709
1090,4,12.97026054
1093,1,12.99708679
1093,4,12.98632694
1096,1,13.91458679
1096,4,13.90627716
1111,1,13.20058224
1111,4,13.20058392
1112,4,13.41273101
1116,1,13.72025281
1119,1,13.29878901
1119,4,13.29878698
1120,1,13.55346417
1120,4,13.68860522
1121,1,13.03093096
1121,4,13.03520851
1122,1,13.38274688
1122,4,13.8618798
1125,1,13.36466636
1125,4,13.36454334
1126,1,13.12588159
1126,4,13.12580469
1127,4,13.56703517
1135,1,13.31819093
1135,4,13.31516845
1137,1,13.6990608
1137,4,13.69834737
1143,1,13.19179998
1143,4,13.19194771
1145,1,13.09606225
1150,1,12.95304364
1150,4,12.95332551
1154,1,13.21586261
1154,4,13.20872696
1158,1,12.92112851
1158,4,12.88545045
1223,1,13.36458688
1223,4,13.37327661
1229,1,13.07692534
1237,1,13.06517581
1237,4,13.05736691
1240,1,13.15651745
1240,4,13.15753879
1260,1,13.48851228
1260,4,13.48783555
1262,1,12.85296857
1262,4,12.85264763
1266,1,13.82723135
1267,1,13.46480467
1270,1,13.42642026
1270,4,13.42642026
1271,1,13.16807457
1271,4,13.16818224
1272,1,13.30391988
1272,4,13.3040889
1279,1,13.0827517
1279,4,13.0190133
1282,1,13.37815084
1282,4,13.37973607
1284,1, 
1284,4,13.45379877
1286,1,13.36325636
1286,4,13.37003131
1290,1,13.66240791
1291,1,13.89207094
1291,4,13.8374474
1296,1,13.71523338
1296,4,13.71228151
1299,1,13.42945661
1299,4,13.65206622
1302,1,13.82235693
1302,4,13.44674411
1304,1,13.38928762
1304,4,13.38930796
1305,1,13.28807805
1305,4,13.28618656
1310,1,13.27200259
1310,4,13.2711942
1312,1,13.75333476
1312,4,13.4132294
1318,1,13.50407661
1318,4,13.5091969
1319,1,13.24136062
1320,1,13.53748102
1320,4,13.54362021
1326,1,13.33718448
1326,4,13.33453707
1331,1, 
1331,4,13.42915811
1332,1,13.32349833
1332,4,13.30135907
1337,4,13.40876835
1338,1,13.56995513
1338,4,13.57240056
1341,1,13.58353189
1341,4,13.66277781
1344,1,13.29226557
1344,4, 
1352,1,13.21684178
1352,4,13.21664312
1355,1,13.09324511
1355,4,13.09324451
1366,1,13.32370294
1366,4,13.32369638
1375,1,13.07469503
1375,4,13.07471189
1377,1,13.50709759
1377,4,13.46872354
1385,1,13.33059548
1385,4, 
1393,1,13.41546572
1393,4,13.67938617
1394,1,13.31143053
1394,4,13.32511978
1398,1,13.30988877
1400,1,13.37844728
1400,4,13.37860896
1403,1,13.30498948
1403,4,13.47676652
1407,1,13.59937315
1407,4,13.59988751
1409,1,13.39208828
1409,4,13.39211835
1410,1, 
1410,4,13.00205339
1416,1,13.53593429
1416,4,13.45653662
1419,1,13.40850632
1419,4,13.54414784
1423,1,13.60012213
1423,4,13.60294721
1426,1,13.05551557
1426,4,13.48977448
1429,1,13.63815715
1429,4,13.26594918
1430,1,13.38599428
1430,4,13.3920815
1431,1,13.30047912
1431,4, 
1435,1, 
1435,4, 
1436,1,13.53794883
1441,1,13.30194616
1441,4,13.29582617
1443,1,13.41670064
1448,1,13.35658925
1448,4,13.40220958
1449,1,13.36555945
1449,4,13.35614461
1462,1,13.12912766
1462,4,13.12930613
1463,1,13.56719827
1463,4,13.58083213
1465,1,13.18119369
1465,4,13.18112366
1470,1,13.17271637
1470,4,13.18063421
1471,1,13.28730246
1471,4,13.28977372
1472,1,13.3691796
1472,4,13.36916847
1477,1,13.22451685
1477,4,13.25209775
1486,4,13.74299658
1493,1,13.53161498
1493,4,13.6084232
1499,4,13.41663032
1506,4,13.48665298
1511,1,13.47404121
1511,4,13.45983985
1519,1,13.49387831
1519,4,13.48845891
1520,4,13.33712158
1530,1,13.03573367
1530,4,13.03574407
1546,1,13.27857632
1546,4,13.28131417
1554,1,13.65639973
1554,4,13.65639973
1555,1,13.35644276
1555,4,13.40515939
1570,1,13.28608804
1572,1,13.21964278
1572,4,13.22036673
1586,1,12.91991786
1586,4,12.91991786
1612,4,13.68727473
1622,1,13.50973477
1622,4,13.50988291
1624,1,13.29168238
1624,4,13.30161162
1625,1,13.54222035
1625,4,13.54218927
1626,1,13.8856978
1627,1,13.30899327
1627,4,13.30898028
1630,1,13.78887739
1630,4,13.3453146
1631,1,13.16693465
1631,4,13.74425311
1633,1,13.26325278
1633,4,13.26405455
1635,1,13.42094456
1635,4,13.42094456
1637,1,13.61944574
1637,4,13.62177922
1638,1,13.41087342
1638,4,13.40888436
1640,1,13.58264393
1640,4,13.58280928
1643,1,13.78627313
1643,4,13.78640825
1644,1,13.0551169
1644,4,13.02734055
1647,1,13.50648253
1647,4,13.50642761
1649,1,13.2169209
1649,4,13.21702528
1651,1,13.49663083
1651,4,13.49654074
1653,1,13.8250598
1653,4,13.82422475
1654,1,13.66563693
1654,4,13.66557533
