ifam,ID,OnlineManual,isOut,whyOut,sex,Age,zygosity,el_BFI1,el_BFI2,el_BFI3,el_BFI4,el_BFI5,el_BFI6,el_BFI7,el_BFI8,el_BFI9,el_BFI10,el_BFI11,el_BFI12,el_BFI13,el_BFI14,el_BFI15,el_BFI16,el_BFI17,el_BFI18,el_BFI19,el_BFI20,el_BFI21,el_BFI22,el_BFI23,el_BFI24,el_BFI25,el_BFI26,el_BFI27,el_BFI28,el_BFI29,el_BFI30,el_BFI31,el_BFI32,el_BFI33,el_BFI34,el_BFI35,el_BFI36,el_BFI37,el_BFI38,el_BFI39,el_BFI40,el_BFI41,el_BFI42,el_BFI43,el_BFI44,el_BFI6_Rev,el_BFI21_Rev,el_BFI31_Rev,el_BFI2_Rev,el_BFI12_Rev,el_BFI27_Rev,el_BFI37_Rev,el_BFI8_Rev,el_BFI18_Rev,el_BFI23_Rev,el_BFI43_Rev,el_BFI9_Rev,el_BFI24_Rev,el_BFI34_Rev,el_BFI35_Rev,el_BFI41_Rev,EMPQ_emotional,EMPQ_cognitive
1220,1,0,0, ,2,10.86816894, ,5,1,5,1,5,2,5,2,4,5,5,1,5,4,5,5,3,1,4,5,2,4,1,3,5,5,1,5,1,5,2,5,5,4,1,5,1,4,2,5,1,4,1,5,4,4,4,5,5,5,5,4,5,5,5,2,3,2,5,5,4.636363636,4.777777778
1220,4,0,0, ,2,10.86837009, ,5,1,5,1,4,3,5,1,2,4,4,1,5,4,5,4,5,1,5,5,3,4,2,4,4,5,1,4,2,5,3,4,4,4,1,5,1,4,1,3,1,5,4,3,3,3,3,5,5,5,5,5,5,4,2,4,2,2,5,5,3.727272727,4.777777778
1223,1,0,0, ,2,11.70618029,3,3,1,3,1,3, ,4,2,3,5,4,1,5,3,2,2,3,1,1,3,2,3,1,4,5,3,1,3,2,3,1,3,4,3,2,5,1,3,1,5,2,5,1,3, ,4,5,5,5,5,5,4,5,5,5,3,2,3,4,4,3.090909091,3.333333333
1223,4,0,0, ,1,11.71102571,3,4,2,3,1,5,2,5,4,5,4,5,2,4,4,4,4,3,2,1,4,1,4,2,3,2,5,1,3,1,1,1,3,4,2,2,5,3,2,3,4,1,3,4,1,4,5,5,4,4,5,3,2,4,4,2,1,3,4,4,5,3.090909091,3.333333333
1226,1,0,1,2,1,10.86252015,3,1,1,2,3,5,5,4,4,2,4,5,2,4,4,3,3,4,4,3,3,5,3,2,3,3,2,3,2,3,3,4,4,3,3,3,4,5,2,5,3,3,4,5,3,1,1,2,5,4,3,1,2,2,4,1,4,3,3,3,3,3.818181818,3.333333333
1226,4,0,0, ,2,10.86266544,3,4,3,5,2,5,3,5,5,2,4,5,3,5,4,3,4,4,1,3,5,3,4,1,3,2,4,2,4,2,4,3,4,4,4,2,5,2,3,3,4,1,4,4,3,3,3,3,3,3,4,4,1,5,5,2,4,3,2,4,5,2.909090909,3.888888889
1228,1,0,0, ,1,11.85386702, ,3,1,4,1,5,3,4,3,3,5,5,2,3,4,4,5,3,4,3,5,4,4,2,4,5,3,3,4,2,4,2,3,4,4,3,5,1,4,3,5,1,3,4,5,3,2,4,5,4,3,5,3,2,4,2,3,2,2,3,5,3,3.888888889
1235,1,0,0, ,2,10.98061164, ,5,3,5,1,4,3,4,3,3,5,4,2,5,5,4,3,3,5,4,5,1,4,2,3,4,5,4,4,4,5,1,4,5,2,4,4,3,4,4,5,5,3,1,5,3,5,5,3,4,2,3,3,1,4,5,3,3,4,2,1,3.727272727,3.555555556
1235,4,0,0, ,1,11.02427026, ,4,4,4,2,3,2,4,5,3,5,4,3,4,3,3,3,3,4,4,4,2,4,2,4,3,5,2,4,5,4,4,3,3,2,1,5,4,3,2,4,4,4,3,3,4,4,2,2,3,4,2,1,2,4,3,3,2,4,5,2,3,3.444444444
1237,1,0,0, ,2,11.22703301,2,2,1,5,1,3,5,5,1,2,4,4,2,5,5,3,5,3,1,5,4,5,5,4,4,3,3,3,4,2,5,5,4,5,3,3,5,2,5,4,4,1,5,4,4,1,1,1,5,4,3,4,5,5,2,2,4,2,3,3,5,3.363636364,4
1238,1,0,0, ,1,10.99328399, ,5,3,4,2,5,3,4,4,3,5,5,3,4,4,5,3,3,2,3,5,2,4,2,4,3,3,3,4,3,3,3,3,4,3,4,4,4,4,3,4,3,3,4,3,3,4,3,3,3,3,2,2,4,4,2,3,2,3,2,3,2.727272727,3.555555556
1238,4,0,0, ,1,10.99966569, ,5,2,5,1,5,2,4,2,1,5,5,2,4,3,4,5,3,3,3,5,1,4,3,5,5,5,1,3,4,2,5,4,3,1,5,5,4,3,5,5,2,4,5,2,4,5,1,4,4,5,2,4,3,3,1,5,1,5,1,4,2.454545455,5
1242,1,0,0, ,1,11.19966563,2,2,1,4,2,4,3,4,3,2,2,3,2,3,4,3,3,4,3,3,3,4,4,3,3,4,3,3,4,4,3,3,4,4,2,4,4,4,3,3,2,3,4,3,4,3,2,3,5,4,3,2,3,3,3,3,4,3,4,2,3,3.909090909,3.555555556
1242,4,0,0, ,1,11.2132832,2,2,1,4,2,3,4,2,4,2,3,4,4,4,5,3,5,4,2,4,3,4,3,2,3,2,4,5,4,3,4,4,4,3,3,2,4,4,3,4,3,4,3,3,2,2,2,2,5,2,1,2,2,4,4,3,4,3,3,4,2,3,3.111111111
1244,4,0,0, ,2,11.05124981, ,4,2,3,4,2,1,3,4,2,5,4,4,3,5,4,2,3,1,5,5,2,4,5,1,4,5,2,3,4,2,2,2,4,3,5,3,4,4,5,4,2,3,4,5,5,4,4,4,2,4,2,2,5,1,2,4,5,3,1,4,3.636363636,3.777777778
1247,1,0,0, ,1,11.07368241,2,5,1,1,3,5,2,2,4,1,4,5,5,2,4,4,2,1,4,3,4,2,1,5,1,4,5,1,2,3,4,5,2,5,3,3,5,1,4,5,3,1,5,5,1,4,4,1,5,1,5,5,2,2,1,1,5,5,3,3,5,3.545454545,4
1247,4,0,0, ,1,11.07373495,2,3,3,3,1,5,3,5,3,3,4,5,3,4,4,4,3,4,1,4,4,3,4,1,1,4,4,1,4,3,4,4,4,5,1,5,5,4,5,3,4,3,3,4,2,3,3,2,3,3,5,2,3,5,5,2,3,5,5,1,3,3.909090909,3.555555556
1259,1,0,1,3,1,10.89800226,1,3,1,3,1,4,2,5,3,3,5,5,1,5,2,2,5,5,2,4,5,1,5,1,2,3,5,1,5,3,4,4,5,5,3,5,5,1,5,5,5,1,5,4,4,4,5,2,5,5,5,5,3,4,5,2,3,4,3,1,5,3.727272727,4.666666667
1259,4,0,1,3,1,10.90011294,1,5,2,4,1,5,3,5,4,3,5,5,3,5,5,4,5,5,2,5,5,1,4,1,4,4,5,1,5,3,5,1,5,5,5,2,5,3,5,3,5,4,4,4,5,3,5,5,4,3,5,3,2,4,5,2,3,2,1,4,2,3.909090909,4.666666667
1260,1,0,0, ,2,11.03515061,3,5,4,4,1,5,1,3,4,4,4,5,3,5,2,5,5,3,5,1,5,1,5,4,5,4,4,1,5,1,3,4,3,4,4,1,5,5,2,5,5,4,3,1,5,5,5,2,2,3,5,1,2,1,2,5,2,1,2,5,2,1.909090909,2.333333333
1260,4,0,0, ,1,11.03555318,3,5,4,3,1,4,1,4,4,2,5,5,3,4,4,4,5,5,5,4,5,1,4,1,2,4,3,1,3,1,5,4,4,4,3,3,5,4,4,3,4,2,5,3,4,5,5,2,2,3,5,2,2,1,5,3,4,4,3,3,4,3.545454545,4.444444444
1261,1,0,0, ,2,10.91711819,3,3,2,2,1,4,3,5,4,4,4,5,2,4,4,4,4,3,2,2,5,1,4,1,3,4,4,1,2,2,4,2,4,4,4,3,5,4,4,3,4,1,5,4,5,3,5,4,4,4,5,2,2,4,5,2,2,3,2,3,5,3.636363636,4.333333333
1261,4,0,0, ,1,10.91683927,3,4,4,3,3,4,3,4,3,3,5,4,3,4,4,3,3,4,1,4,4,3,4,3,3,4,4,3,5,3,4,3,3,3,2,4,4,4,4,4,4,2,5,2,3,3,3,3,2,3,3,2,3,5,3,4,3,3,4,2,4,3.545454545,3.666666667
1262,1,0,0, ,1,10.84601842,2,2,4,1,3,5,1,3,4,4,5,5,5,2,5,3,3,2,4,5,1,4,5,5,4,5,5,4,2,3,2,4,4,3,1,4,4,5,2,1,5,2,5,4,5,5,2,2,2,1,2,1,2,2,1,2,2,2,5,2,4,4.090909091,4.111111111
1262,4,0,0, ,1,10.84639852,2,1,2,4,1,4,3,4,2,5,4,5,2,5,2,5,4,4,2,4,5,3,4,1,5,5,5,1,5,3,2,2,3,4,5,4,4,3,4,1,4,4,4,2,4,3,3,4,4,4,5,3,4,4,5,4,1,1,1,2,2,2.454545455,5
1267,1,0,0, ,1,10.88678787,1,4,4,2,1,5,2,4,4,2,5,5,1,4,2,4,5,4,4,3,5,1,5,3,4,5,4,4,2,3,3,1,5,3,5,1,5,2,3,2,4,1,3,2,5,4,5,5,2,5,2,4,2,2,3,4,4,2,1,5,5,3.090909091,4.222222222
1267,4,0,0, ,1,10.88764995,1,4,4,2,1,5,3,4,4,2,5,5,3,3,2,4,3,5,4,3,5,2,3,4,2,5,4,2,2,3,3,2,4,4,2,1,5,3,2,4,4,1,3,4,5,3,4,4,2,3,4,3,2,2,2,2,4,4,4,5,5,3.272727273,3.777777778
1268,1,1,0, ,1,11.39767283,2,3,2,5,2,5,2,4,2,4,5,4,1,5,3,4,4,3,2,4,4,2,4,2,1,5,4,2,4,3,3,4,4,4,4,1,4,2,4,1,4,2,5,2,4,4,4,2,4,5,4,4,4,4,4,4,2,5,2,5,4,3.636363636,4
1268,4,1,0, ,1,11.39767283,2,4,4,5,1,5,4,4,1,4,5,5,4,5,4,5,5,5,1,5,5,2,5,1,1,5,5,1,5,2,5,4,5,5,4,5,5,4,5,5,5,1,4,5,5,2,4,2,2,2,5,2,5,5,5,1,2,5,2,1,5,3.272727273,4.888888889
1269,1,0,1,1,1,11.3284482,3,5,1,5,1,5,3,5,1,3,5,5,1,5,3,5,5,5,1,5,5,1,5,1,3,5,5,1,5,2,5,1,5,5,3,2,5,1,5,2,5,1,5,3,5,3,5,5,5,5,5,5,5,5,5,3,3,3,3,4,5,4.545454545,4.666666667
1270,1,1,0, ,2,11.2991102,1,1,3,3,1,5,1,3,3,1,3,2,1,4,1,3,5,5,5,1,2,4,3,1,3,3,3,3,5,3,5,3,5,5,3,2,5,1,5,1,5,1,5,2,5,5,2,3,3,5,3,5,3,1,5,4,5,3,3,4,5,2.666666667,2.888888889
1270,4,1,0, ,2,11.2991102,1,3,1,5,1,5,5,1,3,5,2,5,1,5,5,5,5,3,2,5,3,3,3,1, ,4,3,1,3,1,5,1,4,5,4,2,5,1,5,1,3,1,5,1,5,1,3,5,5,5,5,5,3,4,5,5,1, ,2,4,5,2.555555556,4.111111111
1271,1,0,0, ,1,11.33406653,1,4,1,4,2,5,2,4,2,5,4,5,1,5,4,4,4,5,1,1,5,1,4,1,4,4,5,1,3,3,3,1,5,4,3,4,5,2,3,2,4,4,5,4,4,4,5,5,5,5,5,4,4,5,5,2,1,2,3,2,2,3.636363636,4.111111111
1271,4,0,0, ,1,11.3341487,1,3,3,3,2,4,2,3,4,3,4,4,2,3,3,3,3,4,3,3,4,4,3,3,4,3,4,2,2,3,3,4,4,3,3,2,5,3,2,2,3,2,4,3,1,4,2,2,3,4,4,3,2,3,3,3,3,2,3,4,4,3.454545455,3.888888889
1272,1,0,0, ,2,10.81321875,2,3,2,4,4,5,4,4,1,2,5,5,2,3,4,5,3,4,3,4,4,1,4,1,3,4,3,1,5,2,3,3,4,5,2,1,5,3,4,3,5,1,4,2,5,2,5,3,4,4,5,3,5,3,5,4,4,3,4,5,5,3.818181818,4.777777778
1272,4,0,0, ,2,10.81322347,2,4,2,5,2,5,3,5,4,3,5,5,3,5,3,4,4,2,1,3,4,1,4,2,3,5,3,1,5,2,4,2,4,4,3,3,5,3,4,3,4,4,5,2,4,3,5,4,4,3,5,3,2,5,4,4,3,3,3,3,2,3.363636364,4.222222222
1273,4,0,0, ,2,11.27617566,1,3,1,3,1,3,3,4,3,4,5,5,3,3,3,4,3,3,4,3,3,3,3,3,2,2,4,1,5,1,3,1,3,5,3,2,5,3,3,3,2,3,5,3,1,3,3,5,5,3,5,3,3,2,3,3,2,4,3,4,3,3.181818182,4.111111111
1274,1,1,0, ,2,11.30732375,3,4,4,4,2,4,4,5, ,2,4,5,4,5,2,5,5,4, ,4,5,1,4,2,4,5,5,2,4, ,5,4,4,5,2,4,4,2,5,5,4,5,5,4,5,2,5,2,2,2,4,4, , ,4,2,4,2,4,2,1,4,3.777777778
1274,4,1,0, ,1,11.30732375,3,5,2,4,2,4,4,5,2,4,4,5,2,5,3,4,4,5,4,5, ,2,4,1,3,4,5,1,4,1,4,3,4,5,3,2,5,2,4,2,4,2,4,2,5,2,4,3,4,4,5,4,4,2,5,4,2,3,3,4,4,3.818181818,3.777777778
1277,1,0,0, ,2,11.11702861,2,5,3,5,3,5,1,3,4,1,5,5,3,4,5,3,4,4,5,5,5,4,5,3,2,5,3,3,5,4,3,3,4,5,1,5,4,5,5,5,5,1,4,4,4,5,2,3,3,3,3,1,2,1,3,2,5,4,5,1,5,3.090909091,4
1277,4,0,0, ,2,11.11956451,2,3,2,4,2,4,3,4,3,2,4,5,2,4,4,3,4,4,3,3,3,2,4,3,2,3,4,2,2,3,4,3,4,4,2,3,4,3,4,4,3,4,4,3,3,3,4,3,4,4,4,3,3,3,3,3,4,4,4,3,2,4,4.333333333
1278,1,1,0, ,1,11.70157426,1,1,1,5,1,5,1,5,1,5,5,3,1,5,1,5,4,5,1,3,1,3,5,1,5,5,1,1,5,1,5,4,5,5,3,5,5,1,5,4,2,4,5,1,2,5,3,2,5,5,5,5,5,5,5,5,1,1,3,1,2,3.545454545,3.555555556
1278,4,1,0, ,1,11.70157426,1,3,1,5,1,3,2,5,1,5,4,5,1,5,2,4,4,5,1,1,1,2,5,1,5,5,3,1,5,1,5,1,5,5,5,5,5,1,3,2,1,5,5,3,1,4,4,5,5,5,5,5,5,5,5,3,1,1,1,1,1,3,4.333333333
1279,1,0,0, ,2,10.86465463,3,5,2,3,1,4,4,4,3,2,4,4,2,4,2,3,4,5,3,3,4,1,4,2,3,2,4,1,3,1,3,2,4,3,2,3,5,2,5,2,3,3,4,3,3,2,5,4,4,4,5,4,3,3,4,3,4,3,4,3,3,3.545454545,3.666666667
1279,4,0,0, ,1,10.81073706,3,5,1,5,3,4,5,5,1,1,5,5,1,5,3,5,4,4,1,2,5,2,3,1,4,5,5,3,4,3,5,2,4, ,3,4,5,3,4,1,5,5,4,4,5,1,4,4,5,5,3,3,5,5,5,2,5,2,3,2,1,3.545454545,3.777777778
1282,1,0,0, ,2,10.82107179,2,1,1,4,1,4,5,5,2,3,5,5,1,5,3,4,4,4,2,4,5,5,5,3,4,5,4,3,5,3,5,5,4,5,4,4,5,3,4,3,4,3,5,3,4,1,1,1,5,5,3,3,4,4,3,3,3,2,2,2,3,3.090909091,4.111111111
1282,4,0,0, ,2,10.82108034,2,3,3,5,1,5,3,5,4,4,5,5,3,5,4,5,3,5,3,4,5,4,5,2,4,5,4,3,5,3,5,4,4,5,3,3,5,3,5,4,3,2,5,3,5,3,2,2,3,3,3,3,2,3,4,3,2,2,3,3,4,2.545454545,4.111111111
1283,1,0,0, ,1,10.99123232,3,4,2,5,1,5,3,4,3,4,5,4,3,5,3,5,4,5,5,4,5,1,4,2,3,5,5,3,5,2,5,4,5,5,4,3,4,3,4,4,4,2,4,3,4,3,5,2,4,3,3,3,3,1,4,3,2,3,2,3,4,3.272727273,3.666666667
1283,4,0,0, ,2,10.99133641,3,3,2,5,1,4,2,3,4,1,4,4,1,5,5,4,3,5,1,5,1,4,5,2,2,4,3,2,5,3,4,5,4,4,1,5,5,3,3,4,4,3,4,5,4,4,2,1,4,5,4,3,2,5,4,1,5,4,5,1,3,3.090909091,3.888888889
1284,1,1,0, ,2, ,2,3,2,5,1,3,5,5,2,3,3,4,2,5,2,2,3,5,1,2,3,4,5,2,5,3,3,3,5,5,4,4,5,4,2,4,4,5,4,3,2,1,5,4,3,1,2,2,4,4,3,1,4,5,4,2,3,1,4,2,5,3.363636364,4.625
1284,4,1,0, ,2, ,2,3,2,5,1,3,3,4,4,3,4,3,2,4,5,3,2,3,1,3,3,3,3,2,4,3,2,2,4,2,3,4,4,3,2,4,4,2,4,3,2,2,4,4,3,3,3,2,4,4,4,4,2,5,4,2,3,2,4,2,4,3.272727273,3.777777778
1285,1,1,0, ,2,11.06365503,2,5,4,5,3,2,2,5,4,1,4,4,1,5,5,4,5,3,1,5,4,4,5,3,1,3,5,2,4,1,5,5,4,5,1,5,4,3,4,5,5,4,3,1,3,4,2,1,2,5,4,3,2,5,3,5,5,5,5,1,2,3.727272727,4.555555556
1285,4,1,0, ,2, ,2,4,1,5,1,5,1,5,3,4,5,5,1,5,4,4,4,5,2,5,5,1,5,1,3,4,4,1,5,1,5,1,5,4,3,3,5,1,5,3,4,1,5,3,2,5,5,5,5,5,5,5,3,4,5,3,2,3,3,3,5,3.909090909,4.111111111
1286,1,0,0, ,1,11.17474656,3,4,3,4,1,4,4,4,2,3,5,5,2,5,4,5,4,3,2,4,5,2,5,3,3,4,5,1,4,1,3,1,4,5,2,4,5,1,4,2,5,2,4,1,5,2,4,5,3,4,5,5,4,4,3,5,3,3,4,2,4,3.272727273,3.666666667
1286,4,0,0, ,2,11.21838039,3,3,1,5,1,5,2,1,1,4,4,5,1,5,1,3,4,5,1,3,4,3,4,2,4,4,5,1,5,2,5,1,5,4,5,1,5,1,3,3,4,1,5,3,5,4,3,5,5,5,5,5,5,5,4,3,2,2,1,5,5,3.181818182,4.777777778
1291,1,0,0, ,1,10.83502545,2,3,3,4,2,5,3,3,4,3,5,4,2,4,5,5,4,4,3,4,5,3,3,2,3,4,5,5,5,3,5,3,4,4,2,4,3,3,3,4,5,1,4,1,5,3,3,3,3,4,1,3,2,3,4,5,3,3,4,2,5,3.727272727,4.444444444
1291,4,0,0, ,1,10.84644887,2,4,3,4,2,4,5,5,4,3,5,5,3,5,3,4,4,4,2,4,5,4,5,2,1,3,4,2,4,3,5,4,5,4,5,3, ,3,4,2,5,4,5,4,5,1,2,2,3,3,4,3,2,4,4,2,3,5,1,3,2,3.363636364,4.333333333
1293,1,0,0, ,2,10.86809751,1,3,2,5,1,4,3,5,1,4,4,3,1,5,2,5,4,5,1,4,4,3,5,1,3,4,4,1,5,1,5,2,4,5,4,2,5,1,5,2,4,1,4,1,5,3,3,4,4,5,5,5,5,5,5,5,2,3,2,4,5,2.727272727,4.222222222
1293,4,0,0, ,2,10.86809786,1,3,1,5,1,5,5,5,4,5,5,5,1,5,1,4,5,5,1,1,5,4,5,1,3,4,5,1,3,1,5,3,5,5,5,1,5,1,5,1,3,5,5,2,5,1,2,3,5,5,5,5,2,5,5,4,1,3,1,5,1,2.454545455,3.666666667
1296,1,1,0, ,1,11.40314853,3,3,1,5,2,5,4,5,4,5,5,4,1,5,4,5,5,3,2,3,5,3,4,1,3,5,4,2,4,1,3,4,3,5,4,5,5,1,3,2,4,5,5,1,4,2,3,2,5,5,4,5,2,4,5,5,1,3,2,1,1,2.818181818,4.444444444
1296,4,1,0, ,2,11.40314853,3,5,3,5,1,4,5,5,4,5,5,5,2,5,4,5,3,4,2,5,5,3,5,1,5,4,5,2,5,2,4,3,4,5,3,3,5,2,4,3,4,1,5,2,5,1,3,3,3,4,4,4,2,4,5,4,1,1,3,3,5,3.909090909,4
1299,1,0,0, ,1,11.0464201,2,5,4,3,1,5,1,3,4,3,5,5,3,5,4,5,3,3,5,1,4,1,3,4,3,5,5,4,3,4,5,2,3,4,2,1,3,4,3,3,5,4,2,4,5,5,5,4,2,3,2,2,2,1,2,2,3,3,4,5,2,3.272727273,3.333333333
1299,4,0,0, ,1,11.04642083,2,5,3,4,3,5,3,4,4,4,4,5,2,3,4,4,3,4,3,4,5,1,4,2,2,4,3,2,3,2,5,2,3,5,4,4,4,4,3,4,4,1,4,3,5,3,5,4,3,4,4,2,2,3,4,3,2,4,2,2,5,3.454545455,3.888888889
1301,1,0,0, ,1,11.88098306,1,2,2,5,1,3,3,4,1,5,2,5,2,4,1,4,4,4,1,1,2,2,5,1,5,4,5,2,5,2,3,2,5,5,5,4,5,3,3,3,2,4,5,1,3,3,4,4,4,4,4,3,5,5,5,5,1,1,1,2,2,2.363636364,4.111111111
1301,4,0,0, ,1,11.88079344,1,2,1,5,1,5,5,5,1,4,5,5,1,5,4,4,5,4,2,1,4,5,5,3,5,5,4,1,5,3,5,2,5,5,4,1,5,1,5,2, ,2,5,2,5,1,1,4,5,5,5,5,5,4,3,4,2,1,2,5,4,2.727272727,5
1302,1,0,0, ,1,11.2949062,3,5,3,4,1,5,1,5,1,1,5,5,3,4,5,5,5,5,4,5,5,1,4,1,1,1,4,4,5,1,1,5,5,3,1,1,5,1,4,5,4,3,4,4,3,5,5,1,3,3,2,5,5,2,5,2,5,5,5,5,3,3.636363636,3.777777778
1302,4,0,0, ,2,11.29018519,3,2,4,3,3,4,2,4,5,2,4,4,3,5,5,3,4,4,2,4,3,3,2,3,2,4,4,4,4,3,3,5,4,3,2,4,2,4,4,5,3,4,4,3,4,4,3,1,2,3,2,2,1,4,3,3,4,4,4,2,2,3.636363636,3.444444444
1303,4,0,0, ,1,11.18876201,1,4,2,3,1,2,3,4,4,3,2,5,2,3,2,3, ,4,4,3,3,2,3,3,2,2,3,4,3,2,2,3,4,3,4,2,4,2,3,1,4,4,4,4,3,3,4,3,4,4,2,4,2,2,3,2,3,4,2,4,2,3.454545455,3.777777778
1304,1,0,0, ,2,11.02420849,1,4,2,3,1,3,3,4,3,3,4,4,3,4,3,4,4,4,3,4,4,2,4,2,2,3,4,2,4,1,3,2,4,4,3,3,5,3,4,4,4,3,5,4,2,3,4,4,4,3,4,3,3,3,4,2,3,4,3,3,3,3.545454545,4.111111111
1304,4,0,0, ,2,11.02436431,1,4,4,3,1,4,2,4,2,2,5,3,1,4,5,4,4,3,1,5,4,4,4,2,2,4,4,1,4,2,4,4,4,4,2,3,5,3,3,2,4,5,4,1,5,4,2,2,2,5,5,3,4,5,4,5,4,4,4,3,1,3.727272727,3.777777778
1305,1,0,0, ,2,11.0643522,2,5,4,3,1,4,3,5,4,3,4,5,4,3,4,4,4,4,4,3,3,1,4,3,2,3,4,2,3,2,4,2,4,3,3,3,5,4,3,4,3,4,5,3,3,3,5,4,2,2,4,2,2,2,3,3,3,4,3,3,2,3.727272727,4
1305,4,0,0, ,2,11.10948317,2,5,3,4,1,4,2,5,4,3,5,5,4,3,4,3,4,5,1,5,4,2,3,4,5,5,4,1,4,3,4,2,4,4,1,3,5,4,2,4,4,3,4,4,3,4,4,4,3,2,5,2,2,5,2,2,3,1,5,3,3,3.727272727,3.75
1306,1,1,1,2,1,11.24161533,3,3,4,5,1,4,5,5,4,5,5,5,1,4,4,4,5,5,1,5,4,3,5,1,4,5,5,1,4,5,3,1,5,5,5,5,5,2,5,1,5,1,5,2,4,1,3,5,2,5,5,4,2,5,5,4,1,2,1,1,5,3.909090909,4.666666667
1306,4,1,0, ,2,11.24161533,3,5,1,4,1,5,4,5,1,4,5,5,3,5,2,3,5,5,3,5,5,2,5,2,4,4,5,1,4,1,5,3,5,5,4,4,5,1,3,2,5,3,5,3,5,2,4,3,5,3,5,5,5,3,4,3,2,2,2,2,3,2.909090909,4.111111111
1307,1,0,0, ,1,10.88904717,1,1,4,3,4,5,1,4,5,5,5,5,5,5,1,3,3,4,5,1,4,1,4,2,2,3,4,4,4,4,1,4,4,3,4,2,1,2,4,5,4,5,2,4,1,5,5,2,2,1,2,4,1,1,4,2,1,4,2,4,1,3.727272727,3
1307,4,0,0, ,1,10.88904638,1,4,1,3,3,4,3,5,4,4,5,4,3,5,4,3,4,5,3,5,5,3,5,2,2,4,4,2,4,3,5,3,5,4,1,2,4,1,4,3,2,4,4,3,3,3,3,3,5,3,4,5,2,3,4,3,2,4,5,4,2,4.818181818,4.666666667
1310,1,0,0, ,2,11.08191181,2,4,2,3,3,3,3,4,2,4,5,5,2,4,2,3,3,4,2,3,3,3,2,1,4,3,3,1,4,4,3,2,4,4,2,4,5,2,4,1,4,3,3,2,3,3,3,4,4,4,5,4,4,4,5,4,2,2,4,2,3,2.909090909,3
1310,4,0,0, ,2,11.08195439,2,5,3,3,4,5,5,5,4,4,4,5,1,5,4,5,4,5,1,4,5,4,5,1,2,5,5,1,5,4,5,4,5,5,3,2,5,3,4,1,5,1,5,4,5,1,2,2,3,5,5,3,2,5,5,2,2,4,3,4,5,2.909090909,4.222222222
1311,1,1,0, ,2,11.04722793,3,4,1,3,1,3,4,5,4,3,3,5,1,5,2,3,4,2,4,3,5,2,4,1,4,3,5,4,4,4,3,5,5,4,3,3,4,3,5,4,3,3,4,5,2,2,4,1,5,5,2,3,2,2,5,1,3,2,3,3,3,2.636363636,4
1311,4,1,0, ,1,11.04722793,3,5,4,4,4,1, ,3,4,1,4,4,4,3,4,2,2,4,3,2,2,1,2,2,3,1,1,4,4, ,5,4,4,3,1,3,4,4,4,4,5,3,4,4,4, ,5,2,2,2,2,2,2,3,4,2,5,3,5,3,3,3.818181818,3.777777778
1314,1,0,0, ,2,11.04112749,1,4,3,5,1,4,5,5,2,4,5,5,1,5,3,4,4,5,1,3,5,1,4,1,2,4,5,1,5,1,5,2,5,5,3,4,5,1,5,2,4,3,5,3,2,1,5,4,3,5,5,5,4,5,5,3,2,4,3,2,3,3.5,4.333333333
1314,4,0,0, ,2,11.04287465,1,4,2,5,1,4,4,4,4,4,5,4,2,5,3,3,4,4,3,2,4,4,4,3,4,3,4,3,4,2,3,4,4,4,4,4,4,1,4,2,3,2,4,2,3,2,2,2,4,4,3,5,2,3,3,4,2,2,2,2,4,3.090909091,4
1318,1,0,0, ,2,10.95324179,1,4,2,4,1,4,3,5,1,5,4,4,1,5,1,3,4,5,1,5,4,4,5,2,1,3,5,3,3,2,5,4,5,4,4,3,5,3,4,3,3,1,5,1,4,3,2,2,4,5,3,3,5,5,4,5,1,5,2,3,5,3.545454545,3.666666667
1319,1,0,0, ,2,11.17520547,3,5,2,5,1,5,3,5,1,4,5,5,2,5,4,3,4,3,3,3,5,2,4,1,3,2,5,1,5,2,5,3,4,5,3,3,5,3,4,3,4,1,5,3,4,3,4,3,4,4,5,3,5,3,5,3,2,3,3,3,5,4,4.222222222
1319,4,0,0, ,1,11.18005796,3,5,2,1,3,1,1,5,5,2,4,5,1,3,1,3,4,2,4,2,5,1,4,4,4,3,5,2,3,4,4,1,4,3,3,4,5,3,3,4,4,3,4,2,2,5,5,5,4,5,4,3,1,2,2,4,4,2,3,2,3,2.363636364,4.222222222
1326,1,0,0, ,1,11.05964696,3,3,4,4,1,5,4,4,4,3,5,4,1,3,4,5,4,4,3,3,4,4,4,2,2,4,3,4,4,4,3,4,4,4,2,4,5,3,4,1,4,4,5,1,3,2,2,2,2,5,2,3,2,3,4,5,3,4,4,2,2,3.363636364,3.444444444
1326,4,0,0, ,2,11.05964769,3,5,4,4,1,5,5,5,4,2,5,5,1,5,5,5,5,5,1,4,5,5,5,2,1,5,4,1,5,1,5,4,5,5,2,5,5,1,5,3,5,5,5,2,5,1,1,2,2,5,5,5,2,5,4,4,4,5,4,1,1,3.909090909,4.333333333
1330,1,1,0, ,2,11.44421629,3,4,4,4,3,3,3,5,2,3,3,4,3,5,5, , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,4,3,2,3, , ,2,3, , ,4, , ,3,3, , , ,3, , 
